10.150537634408602; 2.086425995329823e-17
11.354838709677418; 3.8731088402446865e-17
12.81720430107527; 8.836263470163853e-17
14.365591397849462; 2.100816209544448e-16
15.999999999999998; 4.994677627242477e-16
17.634408602150536; 1.1395054795325389e-15
19.096774193548384; 2.709167274549709e-15
20.731182795698928; 6.180801214239723e-15
22.19354838709677; 1.4101123990690828e-14
23.655913978494624; 2.9623869852439385e-14
25.462365591397848; 7.970627941673394e-14
27.18279569892473; 1.8950118946379637e-13
28.645161290322577; 3.9810717055349854e-13
30.537634408602152; 8.363499970346658e-13
32.68817204301075; 1.9080819134951508e-12
34.9247311827957; 4.008529413009216e-12
36.90322580645161; 7.441179673114825e-12
38.623655913978496; 1.220582570753878e-11
39.91397849462365; 1.7691358941702684e-11
