10000.00000000000000000000 ; 0.00000000000002246248
14000.00000000000000000000 ; 0.00000000001816180718
18000.00000000000000000000 ; 0.00000000140588597207
22000.00000000000000000000 ; 0.00000003131084310908
26000.00000000000000000000 ; 0.00000032379088667578
30000.00000000000000000000 ; 0.00000198925960756864
34000.00000000000000000000 ; 0.00000837472350174723
38000.00000000000000000000 ; 0.00002645639920164427
42000.00000000000000000000 ; 0.00006676529098750513
46000.00000000000000000000 ; 0.00014096048115280239
50000.00000000000000000000 ; 0.00025808786963623168
54000.00000000000000000000 ; 0.00042172726584487383
58000.00000000000000000000 ; 0.00062939831277140131
62000.00000000000000000000 ; 0.00087393402297233913
66000.00000000000000000000 ; 0.00114569082291426710
70000.00000000000000000000 ; 0.00143462447863091313
74000.00000000000000000000 ; 0.00173179014705918252
78000.00000000000000000000 ; 0.00203011116038707279
82000.00000000000000000000 ; 0.00232460973555561690
86000.00000000000000000000 ; 0.00261216125466801931
90000.00000000000000000000 ; 0.00289125995094762379
94000.00000000000000000000 ; 0.00316152546961596644
98000.00000000000000000000 ; 0.00342334007089384329
